stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
3986,Church St & 17th St   , ,37.76281,-122.4285, , 
3987,Church St & 18th St  , ,37.761467,-122.428416, , 
3994,Church St & 22nd St  , ,37.754785,-122.427659, , 
3995,Church St & 24th St  , ,37.7518,-122.427497, , 
3996,Church St & 24th St  , ,37.751591,-122.42735, , 
3997,Church St & 27th St  , ,37.746985,-122.427073, , 
3998,Church St & 27th St  , ,37.746781,-122.426893, , 
3999,Church St & 29th St  , ,37.743587,-122.426585, , 
4000,Church St & 30th St   , ,37.742222,-122.426459, , 
4001,Church St & 30th St  , ,37.742097,-122.426528, , 
4002,Church St & Clipper St  , ,37.749388,-122.427289, , 
4003,Church St & Clipper St  , ,37.749182,-122.427122, , 
4004,Church St & Day St  , ,37.742811,-122.426654, , 
4005,Church St & Duboce Ave   , ,37.769499,-122.429167, , 
4006,Church St & Duboce Ave  , ,37.769302,-122.429087, , 
4008,Church St & Market St  , ,37.767821,-122.429065, , 
4009,Church St & Market St  , ,37.767777,-122.428881, , 
4015,Clay St & Drumm St  , ,37.795415,-122.396996, , 
4016,Clay St & Franklin St  , ,37.791907,-122.424463, , 
4017,Clay St & Front St  , ,37.795098,-122.39902, , 
4018,Clay St & Grant Ave  , ,37.794263,-122.405971, , 
4019,Clay St & Hyde St  , ,37.792756,-122.417899, , 
4020,Clay St & Jones St  , ,37.793173,-122.414616, , 
4021,Clay St & Kearny St  , ,37.794477,-122.404411, , 
4022,Clay St & Larkin St  , ,37.792526,-122.419589, , 
4023,Clay St & Leavenworth St  , ,37.792959,-122.416304, , 
4024,Clay St & Mason St  , ,37.793653,-122.410823, , 
4025,Clay St & Montgomery St  , ,37.794682,-122.40277, , 
4026,Clay St & Polk St  , ,37.792385,-122.420714, , 
4027,Clay St & Powell St  , ,37.79379,-122.409774, , 
4028,Clay St & Sansome St  , ,37.79482,-122.401118, , 
4029,Clay St & Stockton St  , ,37.794082,-122.407561, , 
4030,Clay St & Taylor St  , ,37.793363,-122.412744, , 
4031,Clay St & Van Ness Ave  , ,37.792106,-122.422913, , 
4032,Clarendon Ave & Clarendon Woods S, ,37.75171,-122.45839, , 
4033,Clarendon Ave & Galewood Circle, ,37.753074,-122.455858, , 
4035,Clarendon Ave & Olympia Way  , ,37.751628,-122.456178, , 
4037,Clarendon Ave & Panorama Dr  , ,37.75368,-122.455514, , 
4039,Clement St & 2nd Ave  , ,37.78309,-122.45982, , 
4040,Clement St & 4th Ave  , ,37.78309,-122.46257, , 
4041,Clement St & 4th Ave  , ,37.78299,-122.46195, , 
4042,Clement St & 6th Ave  , ,37.783,-122.46479, , 
4043,Clement St & 6th Ave  , ,37.782856,-122.464331, , 
4044,Clement St & 8th Ave  , ,37.782798,-122.466158, , 
4045,Clement St & 10th Ave  , ,37.7828,-122.469, , 
4046,Clement St & 10th Ave  , ,37.7827,-122.46837, , 
4047,Clement St & 12th Ave  , ,37.7827,-122.47116, , 
4048,Clement St & 12th Ave  , ,37.78258,-122.47097, , 
4069,Clement St & Legion Of Honor Dr, ,37.781644,-122.494397, , 
4070,Clayton St & Twin Peaks Blvd  , ,37.760863,-122.446485, , 
4071,Clipper St & Diamond Heights Blvd, ,37.74689,-122.44396, , 
4072,Clipper St & Portola Dr, ,37.7467,-122.445, , 
4073,Clayton St & Carl St  , ,37.766288,-122.447779, , 
4074,Clayton St & Carl St  , ,37.766154,-122.44794, , 
4075,Clayton St & Corbett Ave   , ,37.758793,-122.445935, , 
4076,Clayton St & Corbett Ave  , ,37.758668,-122.445866, , 
4077,Clayton St & Carmel St  , ,37.760944,-122.446336, , 
4078,Clayton St & Frederick St  , ,37.76694,-122.447917, , 
4079,Clayton St & Market St  , ,37.758383,-122.444479, , 
4080,Clayton St & Market St   , ,37.758222,-122.444319, , 
4081,Clayton St & Parnassus Ave  , ,37.765405,-122.447608, , 
4082,Clayton St & Parnassus Ave  , ,37.765226,-122.447757, , 
4083,Cambon Dr & Castelo Ave, ,37.717443,-122.47427, , 
4084,Cambon Dr & Castelo Ave  , ,37.717264,-122.47443, , 
4086,Cambon Dr & Font Blvd  , ,37.716015,-122.474441, , 
4087,COIT TOWER, ,37.80266,-122.40579, , 
4088,Cole St & 17th St  , ,37.761711,-122.449212, , 
4089,Cole St & Alma St  , ,37.763263,-122.449533, , 
4090,Cole St & Alma St  , ,37.76313,-122.44938, , 
4091,Cole St & Carl St  , ,37.76594,-122.449911, , 
4092,Cole St & Carl St  , ,37.76556,-122.44996, , 
4093,Cole St & Carmel St  , ,37.760926,-122.449052, , 
4094,Cole St & Frederick St  , ,37.76683,-122.4502, , 
4095,Cole St & Haight St  , ,37.769456,-122.45061, , 
4096,Cole St & Haight St  , ,37.769447,-122.450771, , 
4097,Cole St & Parnassus Ave  , ,37.76477,-122.44971, , 
4098,Cole St & Parnassus Ave  , ,37.76462,-122.44978, , 
4099,Cole St & Waller St  , ,37.768528,-122.450427, , 
4100,Columbus Ave & Bay St  , ,37.80551,-122.41784, , 
4101,Columbus Ave & Broadway   , ,37.798123,-122.406897, , 
4102,Columbus Ave & Broadway   , ,37.797626,-122.406465, , 
4103,Columbus Ave & Chestnut St   , ,37.803794,-122.415136, , 
4104,Columbus Ave & Chestnut St  , ,37.80341,-122.414586, , 
4105,Columbus Ave & Filbert St   , ,37.801188,-122.411605, , 
4106,Columbus Ave & Francisco St   , ,37.804517,-122.416167, , 
4107,Columbus Ave & Francisco St  , ,37.804205,-122.415973, , 
4108,Columbus Ave & Green St   , ,37.799386,-122.408723, , 
4110,Columbus Ave & Jackson St, ,37.79607,-122.4043, , 
4111,Columbus Ave & Kearny St   , ,37.797319,-122.405742, , 
4113,Columbus Ave & Lombard St  , ,37.802687,-122.413531, , 
4114,Columbus Ave & Lombard St  , ,37.802598,-122.413646, , 
4115,Columbus Ave & Mason St   , ,37.802089,-122.41266, , 
4116,Columbus Ave & North Point St , ,37.80549,-122.417589, , 
4117,Columbus Ave & Stockton St   , ,37.79911,-122.408602, , 
4118,Columbus Ave & Taylor St   , ,37.803285,-122.414643, , 
4119,Columbus Ave & Union St  , ,37.8005,-122.410356, , 
4120,Columbus Ave & Union St  , ,37.800384,-122.410436, , 
4121,Columbus Ave & Washington St   , ,37.79591,-122.403682, , 
4122,1095 CONNECTICUT ST, ,37.753902,-122.397341, , 
4123,Connecticut St & 17th St  , ,37.76498,-122.397661, , 
4124,Connecticut St & 17th St  , ,37.764749,-122.397785, , 
4125,Connecticut St & 18th St  , ,37.762614,-122.397569, , 
4126,Connecticut St & 18th St  , ,37.76243,-122.39741, , 
4127,Connecticut St & 19th St  , ,37.76115,-122.39733, , 
4128,Connecticut St & 25th St  , ,37.752563,-122.396402, , 
4129,Connecticut St & 26th St  , ,37.75143,-122.396345, , 
4130,Connecticut St & 26th St  , ,37.751269,-122.396517, , 
4131,Connecticut St & Cesar Chavez St , ,37.750002,-122.39622, , 
4132,Connecticut St & Cesar Chavez St , ,37.749868,-122.396381, , 
4133,CONZELMAN RD/Kirby Cove, ,37.82952,-122.48402, , 
4134,CONZELMAN RD/Kirby Cove, ,37.82944,-122.48354, , 
4135,Conzelman Rd/GGNRA entrance sign, ,37.83309,-122.48355, , 
4137,Cordova Ave & Prague St  , ,37.710182,-122.434874, , 
4138,Cordova Ave & Winding Way  , ,37.709638,-122.434828, , 
4139,Cordova Ave & Winding Way  , ,37.709504,-122.434588, , 
4142,Cortland Ave & Andover St  , ,37.73909,-122.41639, , 
4143,Cortland Ave & Andover St  , ,37.73904,-122.41658, , 
4145,Cortland Ave & Bocana St  , ,37.7393,-122.41846, , 
4146,Cortland Ave & Bocana St  , ,37.73931,-122.41872, , 
4147,Cortland Ave & Bradford St   , ,37.739791,-122.409746, , 
4148,Cortland Ave & Bayshore Blvd , ,37.73954,-122.4072, , 
4149,Cortland Ave & Elsie St   , ,37.73992,-122.41997, , 
4150,Cortland Ave & Elsie St   , ,37.7397,-122.41969, , 
4151,Cortland Ave & Ellsworth St  , ,37.73892,-122.41455, , 
4152,Cortland Ave & Ellsworth St  , ,37.738829,-122.414615, , 
4153,Cortland Ave & Folsom St  , ,37.739,-122.41366, , 
4154,Cortland Ave & Folsom St  , ,37.73892,-122.41343, , 
4155,Cortland Ave & Hilton St  , ,37.739692,-122.40781, , 
4156,Cortland Ave & Mission St   , ,37.74101,-122.42267, , 
4157,Cortland Ave & Mission St   , ,37.74085,-122.42251, , 
4158,Cortland Ave & Prentiss St  , ,37.73978,-122.41199, , 
4159,Cortland Ave & Prentiss St  , ,37.73957,-122.41211, , 
4160,Cortland Ave & Prospect Ave   , ,37.740294,-122.420904, , 
4161,Cortland Ave & Prospect Ave   , ,37.7402,-122.42093, , 
4162,210 Corbett Ave   , ,37.7618,-122.442841, , 
4163,211 Corbett Ave   , ,37.761648,-122.442944, , 
4164,320 Corbett Ave  , ,37.759926,-122.445327, , 
4165,341 Corbett Ave  , ,37.759908,-122.445075, , 
4166,539 Corbett Ave   , ,37.757499,-122.444147, , 
4167,795 Corbett Ave, ,37.754118,-122.443013, , 
4168,800 Corbett Ave, ,37.75399,-122.443, , 
4169,925 Corbett Ave   , ,37.752083,-122.443414, , 
4170,956 Corbett Ave   , ,37.751682,-122.443712, , 
4171,Corbett Ave & Clayton St   , ,37.75894,-122.44614, , 
4172,Corbett Ave & Clayton St  , ,37.758659,-122.4459, , 
4173,Corbett Ave & Cuesta Ct, ,37.75085,-122.44396, , 
4174,Corbett Ave & Danvers St   , ,37.761202,-122.444044, , 
4175,Corbett Ave & Danvers St   , ,37.761327,-122.444078, , 
4176,Corbett Ave & Douglass St  , ,37.76208,-122.43962, , 
4177,Corbett Ave & Graystone Ter , ,37.75641,-122.44328, , 
4178,Corbett Ave & Graystone Ter  , ,37.756446,-122.443425, , 
4179,Corbett Ave & Hattie St  , ,37.761711,-122.441122, , 
4180,Corbett Ave & Hattie St  , ,37.76161,-122.44112, , 
4181,Corbett Ave & Hopkins Ave   , ,37.752869,-122.443815, , 
4182,Corbett Ave & Iron Aly   , ,37.757794,-122.444754, , 
4183,Corbett Ave & Mars St, ,37.760542,-122.44425, , 
4184,Corbett Ave & Mars St, ,37.76048,-122.444479, , 
4185,Corbett Ave & Ord St  , ,37.761898,-122.440216, , 
4186,Corbett Ave & Romain St   , ,37.755483,-122.442795, , 
4187,Corbett Ave & Romain St   , ,37.755349,-122.44283, , 
4188,Crescent Ave & Agnon Ave  , ,37.735074,-122.421822, , 
4189,Crescent Ave & Andover St  , ,37.734966,-122.416725, , 
4190,Crescent Ave & Andover St  , ,37.734832,-122.416942, , 
4191,Crescent Ave & Arnold Ave  , ,37.734966,-122.419726, , 
4192,Crescent Ave & College Ave  , ,37.735253,-122.424056, , 
4195,Crescent Ave & Folsom St  , ,37.734804,-122.413586, , 
4196,Crescent Ave & Folsom St  , ,37.73467,-122.413804, , 
4197,Crescent Ave & Leese St  , ,37.735244,-122.422567, , 
4198,Crescent Ave & Mission St  , ,37.735423,-122.424457, , 
4199,Crescent Ave & Murray St  , ,37.735136,-122.420127, , 
4200,Crescent Ave & Porter St  , ,37.734895,-122.418214, , 
4201,Crescent Ave & Putnam St   , ,37.735009,-122.411169, , 
4202,Crescent Ave & Putnam St  , ,37.734911,-122.411283, , 
4203,Crescent Ave & Roscoe St  , ,37.735055,-122.418626, , 
4204,Carmel St & Belvedere St  , ,37.76092,-122.447631, , 
4205,Carmel St & Twin Peaks Blvd, ,37.760935,-122.446634, , 
4207,Crespi Dr & Varela Ave, ,37.7201,-122.47594, , 
4209,40 CRESTLINE DR, ,37.750388,-122.446577, , 
4210,74 Crestline Dr  , ,37.751762,-122.446198, , 
4211,Fulton St & 33rd Ave  , ,37.77223,-122.49318, , 
4212,Fulton St & 33rd Ave  , ,37.7721,-122.49288, , 
4213,Fulton St & 36th Ave  , ,37.77208,-122.49634, , 
4214,Fulton St & 36th Ave  , ,37.77197,-122.49557, , 
4215,Fulton St & 37th Ave  , ,37.77192,-122.49679, , 
4216,Fulton St & 38th Ave  , ,37.77198,-122.49798, , 
4217,Fulton St & 40th Ave  , ,37.77189,-122.50009, , 
4218,Fulton St & 40th Ave  , ,37.77179,-122.49991, , 
4219,Fulton St & 43rd Ave  , ,37.77177,-122.50306, , 
4220,Fulton St & 43rd Ave  , ,37.77159,-122.50363, , 
4221,Fulton St & 46th Ave  , ,37.77159,-122.50704, , 
4222,Fulton St & 46th Ave  , ,37.77148,-122.50631, , 
4223,Fulton St & Arguello Blvd  , ,37.774372,-122.458507, , 
4224,Fulton St & Arguello Blvd  , ,37.774282,-122.458003, , 
4225,Fulton St & Clayton St  , ,37.77541,-122.45007, , 
4226,Fulton St & Clayton St  , ,37.77537,-122.44929, , 
4227,Fulton St & Great Hwy  , ,37.771421,-122.510792, , 
4228,Fulton St & La Playa St  , ,37.77134,-122.50939, , 
4229,Fulton St & Masonic Ave  , ,37.7759,-122.44627, , 
4230,Fulton St & Masonic Ave  , ,37.775675,-122.446828, , 
4231,Fulton St & Park Presidio Blvd, ,37.77319,-122.47218, , 
4232,Fulton St & Park Presidio Blvd, ,37.77305,-122.47199, , 
4233,Fulton St & Parker Ave  , ,37.775,-122.45324, , 
4234,Fulton St & Shrader St  , ,37.77499,-122.45238, , 
4235,Fulton St & Stanyan St, ,37.774756,-122.454519, , 
4236,Fulton St & Stanyan StW, ,37.7748,-122.45484, , 
4238,Fowler Ave & Portola Dr   , ,37.744356,-122.453233, , 
4239,Golden Gate Ave & Hyde St  , ,37.78166,-122.41509, , 
4240,Golden Gate Ave & Jones St  , ,37.78207,-122.41193, , 
4241,Golden Gate Ave & Leavenworth St , ,37.781826,-122.413999, , 
4242,Golden Gate Ave & Polk St  , ,37.78123,-122.41833, , 
4243,Golden Gate Ave & Van Ness Ave, ,37.78095,-122.42066, , 
4245,Garfield St & Beverly St  , ,37.719719,-122.471533, , 
4246,Garfield St & Bright St  , ,37.719988,-122.463459, , 
4247,Garfield St & Bright St  , ,37.719791,-122.463642, , 
4248,Garfield St & Byxbee St  , ,37.719737,-122.469735, , 
4253,Garfield St & Vernon St  , ,37.719746,-122.467937, , 
4254,Garfield St & Victoria St  , ,37.719613,-122.465452, , 
4255,Geary Blvd & 3rd Ave  , ,37.781277,-122.460938, , 
4256,Geary Blvd & 3rd Ave  , ,37.781045,-122.461156, , 
4257,Geary Blvd & 6th Ave  , ,37.781134,-122.464159, , 
4258,Geary Blvd & 6th Ave  , ,37.780902,-122.464377, , 
4259,Geary Blvd & 9th Ave  , ,37.780982,-122.467644, , 
4260,Geary Blvd & 9th Ave  , ,37.780777,-122.467323, , 
4261,Geary Blvd & 12th Ave  , ,37.780839,-122.470601, , 
4262,Geary Blvd & 12th Ave  , ,37.780607,-122.470819, , 
4263,Geary Blvd & 17th Ave  , ,37.780597,-122.476045, , 
4264,Geary Blvd & 17th Ave  , ,37.780365,-122.476263, , 
4265,Geary Blvd & 20th Ave  , ,37.780453,-122.479266, , 
4266,Geary Blvd & 20th Ave  , ,37.780221,-122.479484, , 
4267,Geary Blvd & 22nd Ave  , ,37.780346,-122.481398, , 
4268,Geary Blvd & 23rd Ave  , ,37.780078,-122.482693, , 
4269,Geary Blvd & 25th Ave  , ,37.78022,-122.48461, , 
4270,Geary Blvd & 25th Ave  , ,37.779979,-122.484825, , 
4271,Geary Blvd & 28th Ave  , ,37.780005,-122.487806, , 
4272,Geary Blvd & 28th Ave  , ,37.779862,-122.488046, , 
4273,Geary Blvd & 30th Ave  , ,37.779959,-122.489972, , 
4274,Geary Blvd & 30th Ave  , ,37.779727,-122.49019, , 
4275,Geary Blvd & 32nd Ave  , ,37.779646,-122.492069, , 
4277,Geary Blvd & 33rd Ave  , ,37.779744,-122.493227, , 
4278,Geary Blvd & 33rd Ave  , ,37.779798,-122.493445, , 
4279,Geary Blvd & 33rd Ave  , ,37.779574,-122.493399, , 
4280,Geary Blvd & 36th Ave  , ,37.779671,-122.496402, , 
4281,Geary Blvd & 36th Ave  , ,37.779439,-122.49662, , 
4282,Geary Blvd & 39th Ave  , ,37.779473,-122.500677, , 
4283,Geary Blvd & 39th Ave  , ,37.779286,-122.499829, , 
4285,Geary Blvd & 42nd Ave  , ,37.779151,-122.502775, , 
4286,Geary Blvd & 45th Ave  , ,37.779043,-122.506259, , 
4287,Geary Blvd & Arguello Blvd  , ,37.781376,-122.458737, , 
4288,Geary Blvd & Arguello Blvd  , ,37.781153,-122.458692, , 
4289,Geary Blvd & Baker St  , ,37.782973,-122.442965, , 
4290,Geary Blvd & Collins St  , ,37.782242,-122.449992, , 
4291,Geary Blvd & Collins St  , ,37.782028,-122.449911, , 
4292,Geary Blvd & Commonwealth St  , ,37.781528,-122.455677, , 
4293,Geary Blvd & Divisadero St  , ,37.783428,-122.439366, , 
4294,Geary Blvd & Divisadero St  , ,37.783178,-122.439572, , 
4295,Geary Blvd & Fillmore St  , ,37.784391,-122.43305, , 
4296,Geary Blvd & Fillmore St   , ,37.784257,-122.433313, , 
4297,Geary Blvd & Franklin St  , ,37.78557,-122.42289, , 
4298,Geary Blvd & Gough St  , ,37.785434,-122.425082, , 
4299,Geary Blvd & Hyde St  , ,37.786351,-122.416611, , 
4300,Geary Blvd & Jones St  , ,37.786769,-122.413332, , 
4301,Geary Blvd & Kearny St  , ,37.787997,-122.403656, , 
4302,Geary Blvd & Larkin St  , ,37.786137,-122.41825, , 
4303,Geary Blvd & Leavenworth St  , ,37.786556,-122.414971, , 
4304,Geary Blvd & Laguna St  , ,37.785033,-122.427811, , 
4305,Geary Blvd & Laguna St  , ,37.784854,-122.428155, , 
4307,Castro St & 14th St  , ,37.76761,-122.43558, , 
4308,Castro St & 14th St  , ,37.76742,-122.43571, , 
4309,Castro St & 15th St  , ,37.76583,-122.43557, , 
4310,Castro St & 15th St  , ,37.76561,-122.43538, , 
4311,Castro St & 16th St  , ,37.764164,-122.435254, , 
4312,Castro St & 16th St  , ,37.76427,-122.43544, , 
4313,Castro St & 17th St  , ,37.76237,-122.43508, , 
4314,Castro St & 18th St  , ,37.760836,-122.434934, , 
4315,Castro St & 18th St  , ,37.760747,-122.435071, , 
4316,Castro St & 19th St  , ,37.75939,-122.43491, , 
4317,Castro St & 19th St  , ,37.75916,-122.43479, , 
4318,Castro St & 20th St  , ,37.75778,-122.43477, , 
4319,Castro St & 20th St  , ,37.757632,-122.434636, , 
4320,Castro St & 21st St   , ,37.755955,-122.434465, , 
4321,Castro St & 21st St   , ,37.756098,-122.434625, , 
4322,Castro St & 22nd St  , ,37.75464,-122.43448, , 
4323,Castro St & 22nd St  , ,37.75441,-122.43431, , 
4324,Castro St & 23rd St   , ,37.752779,-122.434156, , 
4325,Castro St & 23rd St   , ,37.752895,-122.434316, , 
4326,Castro St & 24th St  , ,37.7512,-122.43401, , 
4327,Castro St & 24th St  , ,37.751253,-122.434179, , 
4328,Castro St & 25th St  , ,37.74981,-122.43404, , 
4329,Castro St & 25th St  , ,37.7496,-122.43383, , 
4330,Castro St & Duboce Ave  , ,37.76918,-122.43596, , 
4331,Castro St & Duboce Ave  , ,37.76895,-122.43571, , 
4332,Castro St & Elizabeth St   , ,37.751886,-122.434053, , 
4333,Castro St & Elizabeth St   , ,37.752083,-122.434248, , 
4334,Castro St & Market St  , ,37.76214,-122.43519, , 
4335,City View Way & Knollview Way , ,37.748898,-122.451377, , 
4336,Curtis St & Prague St   , ,37.710209,-122.437955, , 
4337,Cargo Way & 3rd St  , ,37.74606,-122.38695, , 
4338,Cargo Way & 3rd St  , ,37.74577,-122.38665, , 
4341,Daly City Bart Station, ,37.705764,-122.469273, , 
4342,14 Dakota St  , ,37.75376,-122.39576, , 
4343,101 Dakota St   , ,37.75374,-122.39565, , 
4345,Dakota St & 25th St  , ,37.75268,-122.39468, , 
4346,Davis St & California St  , ,37.79363,-122.3977, , 
4347,Davis St & Pine St   , ,37.792608,-122.397532, , 
4350,De Haro St & 16th St  , ,37.766056,-122.40163, , 
4351,De Haro St & 17th St  , ,37.764762,-122.401516, , 
4352,De Haro St & 18th St  , ,37.76221,-122.401243, , 
4353,De Haro St & 19th St  , ,37.760934,-122.401117, , 
4354,De Haro St & 20th St  , ,37.759667,-122.401026, , 
4355,De Haro St & 22nd St  , ,37.757437,-122.400822, , 
4356,De Haro St & 23rd St  , ,37.754885,-122.400571, , 
4357,De Haro St & Mariposa St  , ,37.763504,-122.401368, , 
4358,De Haro St & Southern Heights Ave, ,37.758017,-122.400867, , 
4359,5157 Diamond Heights Blvd   , ,37.74693,-122.4402, , 
4360,Diamond Heights Blvd & Addison St, ,37.740198,-122.435762, , 
4361,Diamond Heights Blvd & Berkeley, ,37.73867,-122.43668, , 
4362,Diamond Heights Blvd & Berkeley Way, ,37.7386,-122.4369, , 
4363,Diamond Heights Blvd & Diamond St, ,37.74185,-122.43566, , 
4364,Diamond Heights Blvd & Diamond St, ,37.74159,-122.43574, , 
4366,Diamond Heights Blvd & Duncan St , ,37.745239,-122.439852, , 
4367,Diamond Heights Blvd & Gold Mine Dr, ,37.74363,-122.43751, , 
4368,Diamond Heights Blvd & Gold Mine Dr, ,37.74029,-122.43588, , 
4369,Diamond Heights Blvd & Gold Mine Dr, ,37.74359,-122.43786, , 
4370,Diamond St & 24th St  , ,37.75126,-122.43638, , 
4371,Diamond St & 24th St  , ,37.751075,-122.436219, , 
4372,Diamond St & 25th St  , ,37.74965,-122.43621, , 
4373,Diamond St & 25th St  , ,37.749486,-122.436059, , 
4374,Diamond St & 26th St  , ,37.747889,-122.43591, , 
4375,Diamond St & 26th St  , ,37.747853,-122.43607, , 
4376,Diamond St & 27th St  , ,37.746292,-122.435761, , 
4377,Diamond St & 27th St  , ,37.746256,-122.435922, , 
4378,Diamond St & 28th St  , ,37.744686,-122.435601, , 
4379,Diamond St & 28th St  , ,37.74465,-122.435762, , 
4380,Diamond St & 29th St  , ,37.743249,-122.435659, , 
4381,Diamond St & 29th St  , ,37.74308,-122.435487, , 
4382,Diamond St & Arbor St   , ,37.738681,-122.434468, , 
4383,Diamond St & Arbor St   , ,37.738262,-122.434674, , 
4384,Diamond St & Cesar Chavez St  , ,37.747104,-122.435841, , 
4385,Diamond St & Cesar Chavez St  , ,37.747068,-122.43599, , 
4386,Diamond St & Bosworth St  , ,37.73339,-122.434102, , 
4387,Diamond St & Bosworth St  , ,37.733327,-122.434309, , 
4388,Diamond St & Chenery St  , ,37.73446,-122.433839, , 
4389,Diamond St & Chenery St  , ,37.734469,-122.433953, , 
4390,Diamond St & Clipper St  , ,37.748853,-122.436162, , 
4391,Diamond St & Clipper St  , ,37.748683,-122.43599, , 
4392,Diamond St & Conrad St  , ,37.7383,-122.4363, , 
4393,Diamond St & Conrad St  , ,37.73841,-122.43593, , 
4394,Diamond St & Diamond Heights Blvd, ,37.741599,-122.43535, , 
4395,Diamond St & Diamond Heights Blvd, ,37.73822,-122.43726, , 
4397,Diamond St & Diamond Heights Blvd, ,37.74192,-122.435476, , 
4398,Diamond St & Duncan St  , ,37.745641,-122.435864, , 
4399,Diamond St & Duncan St  , ,37.745471,-122.435693, , 
4400,Diamond St & Moffitt St   , ,37.7388,-122.43463, , 
4401,Diamond St & Moffitt St  , ,37.73889,-122.4346, , 
4402,Diamond St & Surrey St  , ,37.73623,-122.43444, , 
4403,Diamond St & Surrey St  , ,37.73608,-122.43433, , 
4404,Diamond St & Sussex St   , ,37.737342,-122.434617, , 
4405,Diamond St & Sussex St  , ,37.73731,-122.43475, , 
4406,Divisadero St & Bay St  , ,37.801907,-122.443319, , 
4407,Divisadero St & Beach St  , ,37.803772,-122.443697, , 
4408,Divisadero St & Bush St  , ,37.786283,-122.439996, , 
4409,Divisadero St & California St , ,37.788184,-122.440385, , 
4410,Divisadero St & California St , ,37.787988,-122.4405, , 
4411,Divisadero St & Chestnut St  , ,37.800042,-122.442941, , 
4412,Divisadero St & Clay St  , ,37.789977,-122.440741, , 
4413,Divisadero St & Clay St  , ,37.78997,-122.44089, , 
4414,Divisadero St & Eddy St  , ,37.7805,-122.43881, , 
4415,Divisadero St & Eddy St  , ,37.780448,-122.438976, , 
4418,Divisadero St & Francisco St  , ,37.80097,-122.443136, , 
4421,Divisadero St & Geary Blvd  , ,37.783375,-122.439412, , 
4422,Divisadero St & Geary Blvd  , ,37.78316,-122.439526, , 
4423,Divisadero St & Haight St  , ,37.771329,-122.436983, , 
4424,Divisadero St & Haight St  , ,37.77105,-122.4371, , 
4425,Divisadero St & Hayes St  , ,37.775059,-122.437739, , 
4426,Divisadero St & Hayes St  , ,37.774889,-122.437865, , 
4427,Divisadero St & Jackson St  , ,37.79154,-122.44108, , 
4428,Divisadero St & Mcallister St , ,37.77786,-122.4383, , 
4429,Divisadero St & Mcallister St , ,37.777682,-122.438415, , 
4430,Divisadero St & North Point St, ,37.802844,-122.443514, , 
4431,Divisadero St & Oak St  , ,37.773185,-122.43735, , 
4432,Divisadero St & Oak St  , ,37.773051,-122.437487, , 
4433,Divisadero St & Pine St  , ,37.786997,-122.440317, , 
4434,Divisadero St & Sutter St  , ,37.785338,-122.439813, , 
4435,Divisadero St & Sutter St  , ,37.78515,-122.439939, , 
4436,Division St & Bryant St  , ,37.76934,-122.41074, , 
4437,Division St & Rhode Island St , ,37.76976,-122.403152, , 
4438,Division St & Townsend St  , ,37.769894,-122.403301, , 
4439,Delta St & Tioga Ave   , ,37.71729,-122.40773, , 
4440,Donahue St & Innes Ave   , ,37.729252,-122.369649, , 
4443,Douglass St & 24th St  , ,37.75112,-122.43854, , 
4444,Douglass St & Alvarado St  , ,37.75352,-122.43875, , 
4445,Drumm St & California St  , ,37.79398,-122.39635, , 
4447,Duboce Ave & Church St  , ,37.769472,-122.429408, , 
4448,Duboce Ave & Church St  , ,37.769409,-122.4294, , 
4451,Duboce Ave & Noe St  , ,37.76911,-122.4337, , 
4453,Duncan St & Amber Dr, ,37.7452,-122.44141, , 
4454,Duncan St & Cameo Way , ,37.74519,-122.44304, , 
4455,Duncan St & Diamond Heights Blvd , ,37.74526,-122.44029, , 
4456,Earl St & Kirkwood Ave   , ,37.728779,-122.37313, , 
4472,Eddy St & Buchanan St  , ,37.781919,-122.428946, , 
4473,Eddy St & Buchanan St  , ,37.781767,-122.429141, , 
4474,Eddy St & Divisadero St  , ,37.780546,-122.438759, , 
4475,Eddy St & Fillmore St  , ,37.7815,-122.432236, , 
4476,Eddy St & Fillmore St  , ,37.781348,-122.432431, , 
4477,Eddy St & Gough St  , ,37.782516,-122.42427, , 
4478,Eddy St & Gough St  , ,37.7824,-122.424201, , 
4479,Eddy St & Hyde St  , ,37.783478,-122.415718, , 
4480,Eddy St & Jones St  , ,37.783887,-122.412428, , 
4481,Eddy St & Larkin St  , ,37.783353,-122.41769, , 
4482,Eddy St & Larkin St  , ,37.783273,-122.417357, , 
4483,Eddy St & Leavenworth St  , ,37.783682,-122.414079, , 
4484,Eddy St & Laguna St  , ,37.782133,-122.427296, , 
4485,Eddy St & Laguna St  , ,37.782017,-122.427227, , 
4486,Eddy St & Mason St  , ,37.78427,-122.409402, , 
4487,Eddy St & Pierce St  , ,37.781081,-122.435515, , 
4488,Eddy St & Pierce St  , ,37.780929,-122.435709, , 
4489,Eddy St & Polk St  , ,37.783184,-122.419042, , 
4490,Eddy St & Polk St  , ,37.783059,-122.419019, , 
4491,Eddy St & Scott St  , ,37.780876,-122.437165, , 
4492,Eddy St & Scott St  , ,37.780724,-122.43736, , 
4493,Eddy St & Taylor St  , ,37.784101,-122.410789, , 
4494,Eddy St & Van Ness Ave  , ,37.782988,-122.420613, , 
4495,Eddy St & Van Ness Ave  , ,37.782863,-122.42059, , 
4496,Ellis St & Jones St  , ,37.78488,-122.41315, , 
4497,Ellis St & Leavenworth St  , ,37.78471,-122.41427, , 
